State Code,State Name,Year,Unemployment Rate,Alcohol Consumption,Health Status,"Cancer cases per 100,000 persons",Life Expectancy
COL,Colombia,1994,,,,,
CRI,Costa Rica,1994,,,,,
CZE,Czechia,1994,4.291666666667,,,,
DEU,Germany,1994,8.425000000000,,,,
DNK,Denmark,1994,7.733333333333,,,,
EA20,Euro area (20 countries),1994,10.858333333333,,,,
ESP,Spain,1994,22.050000000000,,,,
EST,Estonia,1994,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1994,,,,,
FIN,Finland,1994,16.575000000000,,,,
FRA,France,1994,12.275000000000,,,,
G7,G7,1994,6.997589000000,,,,
GBR,United Kingdom,1994,9.500000000000,,,,
GRC,Greece,1994,,,,,
HRV,Croatia,1994,,,,,
HUN,Hungary,1994,,,,,
IDN,Indonesia,1994,,,,,
IND,India,1994,,,,,
IRL,Ireland,1994,14.350000000000,,,,
ISL,Iceland,1994,,,,,
ISR,Israel,1994,,,,,
ITA,Italy,1994,10.633333333333,,,,
JPN,Japan,1994,2.891666666667,,,,
KOR,Korea,1994,2.475000000000,,,,
LTU,Lithuania,1994,,,,,
LUX,Luxembourg,1994,3.158333333333,,,,
LVA,Latvia,1994,,,,,
MEX,Mexico,1994,3.650000000000,,,,
NLD,Netherlands,1994,7.200000000000,,,,
NOR,Norway,1994,6.000000000000,,,,
NZL,New Zealand,1994,,,,,
OECD,OECD,1994,,,,,
PER,Peru,1994,,,,,
POL,Poland,1994,,,,,
PRT,Portugal,1994,7.583333333333,,,,
ROU,Romania,1994,,,,,
RUS,Russia,1994,,,,,
SVK,Slovak Republic,1994,,,,,
SVN,Slovenia,1994,,,,,
SWE,Sweden,1994,9.333333333333,,,,
TUR,T??rkiye,1994,,,,,
USA,United States,1994,6.100000000000,,,,
ZAF,South Africa,1994,,,,,
ARG,Argentina,1995,,,,,
AUS,Australia,1995,8.471531250000,,,,
AUT,Austria,1995,4.241666666667,,,,
BEL,Belgium,1995,9.683333333333,,,,
BGR,Bulgaria,1995,,,,,
BRA,Brazil,1995,,,,,
CAN,Canada,1995,9.466666666667,,,,
CHE,Switzerland,1995,,,,,
CHL,Chile,1995,7.322829416667,,,,
CHN,China (People???s Republic of),1995,,,,,
COL,Colombia,1995,,,,,
CRI,Costa Rica,1995,,,,,
CZE,Czechia,1995,4.033333333333,,,,
DEU,Germany,1995,8.233333333333,,,,
DNK,Denmark,1995,6.758333333333,,,,
EA20,Euro area (20 countries),1995,10.650000000000,,,,
ESP,Spain,1995,20.791666666667,,,,
EST,Estonia,1995,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1995,,,,,
FIN,Finland,1995,15.033333333333,,,,
FRA,France,1995,11.958333333333,,,,
G7,G7,1995,6.727230416667,,,,
GBR,United Kingdom,1995,8.658333333333,,,,
GRC,Greece,1995,,,,,
HRV,Croatia,1995,,,,,
HUN,Hungary,1995,,,,,
IDN,Indonesia,1995,,,,,
IND,India,1995,,,,,
IRL,Ireland,1995,12.283333333333,,,,
ISL,Iceland,1995,,,,,
ISR,Israel,1995,,,,,
ITA,Italy,1995,11.150000000000,,,,
JPN,Japan,1995,3.150000000000,,,,
KOR,Korea,1995,2.075000000000,,,,
LTU,Lithuania,1995,,,,,
LUX,Luxembourg,1995,2.850000000000,,,,
LVA,Latvia,1995,,,,,
MEX,Mexico,1995,6.258333333333,,,,
NLD,Netherlands,1995,8.300000000000,,,,
NOR,Norway,1995,5.450000000000,,,,
NZL,New Zealand,1995,,,,,
OECD,OECD,1995,,,,,
PER,Peru,1995,,,,,
POL,Poland,1995,,,,,
PRT,Portugal,1995,7.916666666667,,,,
ROU,Romania,1995,,,,,
RUS,Russia,1995,,,,,
SVK,Slovak Republic,1995,,,,,
SVN,Slovenia,1995,,,,,
SWE,Sweden,1995,8.791666666667,,,,
TUR,T??rkiye,1995,,,,,
USA,United States,1995,5.591666666667,,,,
ZAF,South Africa,1995,,,,,
ARG,Argentina,1996,,,,,
AUS,Australia,1996,8.513376416667,,,,
AUT,Austria,1996,4.716666666667,,,,
BEL,Belgium,1996,9.550000000000,,,,
BGR,Bulgaria,1996,,,,,
BRA,Brazil,1996,,,,,
CAN,Canada,1996,9.608333333333,,,,
CHE,Switzerland,1996,,,,,
CHL,Chile,1996,6.351386333333,,,,
CHN,China (People???s Republic of),1996,,,,,
COL,Colombia,1996,,,,,
CRI,Costa Rica,1996,,,,,
CZE,Czechia,1996,3.883333333333,,,,
DEU,Germany,1996,8.908333333333,,,,
DNK,Denmark,1996,6.316666666667,,,,
EA20,Euro area (20 countries),1996,10.791666666667,,,,
ESP,Spain,1996,19.908333333333,,,,
EST,Estonia,1996,,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1996,,,,,
FIN,Finland,1996,14.550000000000,,,,
FRA,France,1996,12.400000000000,,,,
G7,G7,1996,6.756979416667,,,,
GBR,United Kingdom,1996,8.116666666667,,,,
GRC,Greece,1996,,,,,
HRV,Croatia,1996,,,,,
HUN,Hungary,1996,9.841666666667,,,,
IDN,Indonesia,1996,,,,,
IND,India,1996,,,,,
IRL,Ireland,1996,11.650000000000,,,,
ISL,Iceland,1996,,,,,
ISR,Israel,1996,,,,,
ITA,Italy,1996,11.150000000000,,,,
JPN,Japan,1996,3.366666666667,,,,
KOR,Korea,1996,2.050000000000,,,,
LTU,Lithuania,1996,,,,,
LUX,Luxembourg,1996,2.933333333333,,,,
LVA,Latvia,1996,,,,,
MEX,Mexico,1996,5.458333333333,,,,
NLD,Netherlands,1996,7.650000000000,,,,
NOR,Norway,1996,4.775000000000,,,,
NZL,New Zealand,1996,,,,,
OECD,OECD,1996,,,,,
PER,Peru,1996,,,,,
POL,Poland,1996,,,,,
PRT,Portugal,1996,7.991666666667,,,,
ROU,Romania,1996,,,,,
RUS,Russia,1996,,,,,
SVK,Slovak Republic,1996,,,,,
SVN,Slovenia,1996,6.908333333333,,,,
SWE,Sweden,1996,9.541666666667,,,,
TUR,T??rkiye,1996,,,,,
USA,United States,1996,5.408333333333,,,,
ZAF,South Africa,1996,,,,,
ARG,Argentina,1997,,,,,
AUS,Australia,1997,8.362411250000,,,,
AUT,Austria,1997,4.758333333333,,,,
BEL,Belgium,1997,9.216666666667,,,,
BGR,Bulgaria,1997,,,,,
BRA,Brazil,1997,,,,,
CAN,Canada,1997,9.091666666667,,,,
CHE,Switzerland,1997,,,,,
CHL,Chile,1997,6.102145916667,,,,
CHN,China (People???s Republic of),1997,,,,,
COL,Colombia,1997,,,,,
CRI,Costa Rica,1997,,,,,
CZE,Czechia,1997,4.783333333333,,,,
DEU,Germany,1997,9.658333333333,,,,
DNK,Denmark,1997,5.241666666667,,,,
EA20,Euro area (20 countries),1997,10.750000000000,,,,
ESP,Spain,1997,18.400000000000,,,,
EST,Estonia,1997,9.650000000000,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1997,,,,,
FIN,Finland,1997,12.675000000000,,,,
FRA,France,1997,12.350000000000,,,,
G7,G7,1997,6.535972250000,,,,
GBR,United Kingdom,1997,6.983333333333,,,,
GRC,Greece,1997,,,,,
HRV,Croatia,1997,,,,,
HUN,Hungary,1997,9.058333333333,,,,
IDN,Indonesia,1997,,,,,
IND,India,1997,,,,,
IRL,Ireland,1997,9.858333333333,,,,
ISL,Iceland,1997,,,,,
ISR,Israel,1997,,,,,
ITA,Italy,1997,11.241666666667,,,,
JPN,Japan,1997,3.400000000000,,,,
KOR,Korea,1997,2.616666666667,,,,
LTU,Lithuania,1997,,,,,
LUX,Luxembourg,1997,2.700000000000,,,,
LVA,Latvia,1997,,,,,
MEX,Mexico,1997,3.716666666667,,,,
NLD,Netherlands,1997,6.433333333333,,,,
NOR,Norway,1997,3.908333333333,,,,
NZL,New Zealand,1997,,,,,
OECD,OECD,1997,,,,,
PER,Peru,1997,,,,,
POL,Poland,1997,10.850000000000,,,,
PRT,Portugal,1997,7.508333333333,,,,
ROU,Romania,1997,,,,,
RUS,Russia,1997,,,,,
SVK,Slovak Republic,1997,,,,,
SVN,Slovenia,1997,6.933333333333,,,,
SWE,Sweden,1997,9.858333333333,,,,
TUR,T??rkiye,1997,,,,,
USA,United States,1997,4.941666666667,,,,
ZAF,South Africa,1997,,,,,
ARG,Argentina,1998,,,,,
AUS,Australia,1998,7.683136500000,,,,
AUT,Austria,1998,4.708333333333,,,,
BEL,Belgium,1998,9.341666666667,,,,
BGR,Bulgaria,1998,,,,,
BRA,Brazil,1998,,,,,
CAN,Canada,1998,8.291666666667,,,,
CHE,Switzerland,1998,,,,,
CHL,Chile,1998,6.411348333333,,,,
CHN,China (People???s Republic of),1998,,,,,
COL,Colombia,1998,,,,,
CRI,Costa Rica,1998,,,,,
CZE,Czechia,1998,6.450000000000,,,,
DEU,Germany,1998,9.383333333333,,,,
DNK,Denmark,1998,4.883333333333,,,,
EA20,Euro area (20 countries),1998,10.441666666667,,,,
ESP,Spain,1998,16.408333333333,,,,
EST,Estonia,1998,9.175000000000,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1998,,,,,
FIN,Finland,1998,11.375000000000,,,,
FRA,France,1998,12.050000000000,,,,
G7,G7,1998,6.361996833333,,,,
GBR,United Kingdom,1998,6.266666666667,,,,
GRC,Greece,1998,11.111111111111,,,,
HRV,Croatia,1998,,,,,
HUN,Hungary,1998,8.658333333333,,,,
IDN,Indonesia,1998,,,,,
IND,India,1998,,,,,
IRL,Ireland,1998,7.550000000000,,,,
ISL,Iceland,1998,,,,,
ISR,Israel,1998,,,,,
ITA,Italy,1998,11.333333333333,,,,
JPN,Japan,1998,4.100000000000,,,,
KOR,Korea,1998,7.025000000000,,,,
LTU,Lithuania,1998,13.022222222222,,,,
LUX,Luxembourg,1998,2.675000000000,,,,
LVA,Latvia,1998,14.066666666667,,,,
MEX,Mexico,1998,3.225000000000,,,,
NLD,Netherlands,1998,5.150000000000,,,,
NOR,Norway,1998,3.100000000000,,,,
NZL,New Zealand,1998,,,,,
OECD,OECD,1998,,,,,
PER,Peru,1998,,,,,
POL,Poland,1998,10.208333333333,,,,
PRT,Portugal,1998,6.141666666667,,,,
ROU,Romania,1998,,,,,
RUS,Russia,1998,,,,,
SVK,Slovak Republic,1998,12.725000000000,,,,
SVN,Slovenia,1998,7.383333333333,,,,
SWE,Sweden,1998,8.183333333333,,,,
TUR,T??rkiye,1998,,,,,
USA,United States,1998,4.500000000000,,,,
ZAF,South Africa,1998,,,,,
ARG,Argentina,1999,,,,,
AUS,Australia,1999,6.868049166667,,,,
AUT,Austria,1999,4.141666666667,,,,
BEL,Belgium,1999,8.425000000000,,,,
BGR,Bulgaria,1999,,,,,
BRA,Brazil,1999,,,,,
CAN,Canada,1999,7.566666666667,,,,
CHE,Switzerland,1999,,,,,
CHL,Chile,1999,10.098258833333,,,,
CHN,China (People???s Republic of),1999,,,,,
COL,Colombia,1999,,,,,
CRI,Costa Rica,1999,,,,,
CZE,Czechia,1999,8.708333333333,,,,
DEU,Germany,1999,8.558333333333,,,,
DNK,Denmark,1999,5.108333333333,,,,
EA20,Euro area (20 countries),1999,9.791666666667,,,,
ESP,Spain,1999,13.600000000000,,,,
EST,Estonia,1999,11.350000000000,,,,
EU27_2020,European Union (27 countries from 01/02/2020),1999,,,,,
FIN,Finland,1999,10.283333333333,,,,
FRA,France,1999,11.316666666667,,,,
G7,G7,1999,6.122958750000,,,,
GBR,United Kingdom,1999,5.983333333333,,,,
GRC,Greece,1999,11.950000000000,,,,
HRV,Croatia,1999,,,,,
HUN,Hungary,1999,6.875000000000,,,,
IDN,Indonesia,1999,,,,,
IND,India,1999,,,,,
IRL,Ireland,1999,5.908333333333,,,,
ISL,Iceland,1999,,,,,
ISR,Israel,1999,,,,,
ITA,Italy,1999,10.941666666667,,,,
JPN,Japan,1999,4.666666666667,,,,
KOR,Korea,1999,6.516666666667,,,,
LTU,Lithuania,1999,14.625000000000,,,,
LUX,Luxembourg,1999,2.400000000000,,,,
LVA,Latvia,1999,14.041666666667,,,,
MEX,Mexico,1999,2.558333333333,,,,
NLD,Netherlands,1999,4.258333333333,,,,
NOR,Norway,1999,3.041666666667,,,,
NZL,New Zealand,1999,,,,,
OECD,OECD,1999,,,,,
PER,Peru,1999,,,,,
POL,Poland,1999,13.375000000000,,,,
PRT,Portugal,1999,5.716666666667,,,,
ROU,Romania,1999,,,,,
RUS,Russia,1999,,,,,
SVK,Slovak Republic,1999,16.491666666667,,,,
SVN,Slovenia,1999,7.425000000000,,,,
SWE,Sweden,1999,6.708333333333,,,,
TUR,T??rkiye,1999,,,,,
USA,United States,1999,4.216666666667,,,,
ZAF,South Africa,1999,,,,,
ARG,Argentina,2001,,,,,
AUS,Australia,2001,6.769643666667,,,,
AUT,Austria,2001,4.008333333333,,,,
BEL,Belgium,2001,6.566666666667,,,,
BGR,Bulgaria,2001,,,,,
BRA,Brazil,2001,,,,,
CAN,Canada,2001,7.225000000000,,,,
CHE,Switzerland,2001,,,,,
CHL,Chile,2001,9.854157833333,,,,
CHN,China (People???s Republic of),2001,,,,,
COL,Colombia,2001,,,,,
CRI,Costa Rica,2001,,,,,
CZE,Czechia,2001,8.108333333333,,,,
DEU,Germany,2001,7.800000000000,,,,
DNK,Denmark,2001,4.508333333333,,,,
EA20,Euro area (20 countries),2001,8.425000000000,,,,
ESP,Spain,2001,10.575000000000,,,,
EST,Estonia,2001,13.033333333333,,,,
EU27_2020,European Union (27 countries from 01/02/2020),2001,8.750000000000,,,,
FIN,Finland,2001,9.133333333333,,,,
FRA,France,2001,8.758333333333,,,,
G7,G7,2001,5.902077333333,,,,
GBR,United Kingdom,2001,5.083333333333,,,,
GRC,Greece,2001,10.675000000000,,,,
HRV,Croatia,2001,,,,,
HUN,Hungary,2001,5.575000000000,,,,
IDN,Indonesia,2001,,,,,
IND,India,2001,,,,,
IRL,Ireland,2001,4.183333333333,,,,
ISL,Iceland,2001,,,,,
ISR,Israel,2001,,,,,
ITA,Italy,2001,9.100000000000,,,,
JPN,Japan,2001,5.041666666667,,,,
KOR,Korea,2001,3.975000000000,,,,
LTU,Lithuania,2001,17.391666666667,,,,
LUX,Luxembourg,2001,1.900000000000,,,,
LVA,Latvia,2001,13.491666666667,,,,
MEX,Mexico,2001,2.768018416667,,,,
NLD,Netherlands,2001,3.133333333333,,,,
NOR,Norway,2001,3.425000000000,,,,
NZL,New Zealand,2001,,,,,
OECD,OECD,2001,6.693747000000,,,,
PER,Peru,2001,,,,,
POL,Poland,2001,18.308333333333,,,,
PRT,Portugal,2001,5.366666666667,,,,
ROU,Romania,2001,,,,,
RUS,Russia,2001,,,,,
SVK,Slovak Republic,2001,19.458333333333,,,,
SVN,Slovenia,2001,6.191666666667,,,,
SWE,Sweden,2001,5.850000000000,,,,
TUR,T??rkiye,2001,,,,,
USA,United States,2001,4.741666666667,,,,
ZAF,South Africa,2001,,,,,
ARG,Argentina,2003,,,,,
AUS,Australia,2003,5.929833250000,,,,
AUT,Austria,2003,4.791666666667,,,,
BEL,Belgium,2003,8.175000000000,,,,
BGR,Bulgaria,2003,,,,,
BRA,Brazil,2003,,,,,
CAN,Canada,2003,7.591666666667,,,,
CHE,Switzerland,2003,,,,,
CHL,Chile,2003,9.524991666667,,,,
CHN,China (People???s Republic of),2003,,,,,
COL,Colombia,2003,,,,,
CRI,Costa Rica,2003,,,,,
CZE,Czechia,2003,7.800000000000,,,,
DEU,Germany,2003,9.708333333333,,,,
DNK,Denmark,2003,5.433333333333,,,,
EA20,Euro area (20 countries),2003,9.191666666667,,,,
ESP,Spain,2003,11.491666666667,,,,
EST,Estonia,2003,10.450000000000,,,,
EU27_2020,European Union (27 countries from 01/02/2020),2003,9.866666666667,,,,
FIN,Finland,2003,9.033333333333,,,,
FRA,France,2003,8.516666666667,,,,
G7,G7,2003,6.627522166667,,,,
GBR,United Kingdom,2003,5.008333333333,,,,
GRC,Greece,2003,9.758333333333,,,,
HRV,Croatia,2003,,,,,
HUN,Hungary,2003,5.725000000000,,,,
IDN,Indonesia,2003,,,,,
IND,India,2003,,,,,
IRL,Ireland,2003,4.841666666667,,,,
ISL,Iceland,2003,3.525000000000,,,,
ISR,Israel,2003,,,,,
ITA,Italy,2003,8.450000000000,,,,
JPN,Japan,2003,5.241666666667,,,,
KOR,Korea,2003,3.575000000000,,,,
LTU,Lithuania,2003,12.441666666667,,,,
LUX,Luxembourg,2003,3.783333333333,,,,
LVA,Latvia,2003,11.650000000000,,,,
MEX,Mexico,2003,3.400854000000,,,,
NLD,Netherlands,2003,5.925000000000,,,,
NOR,Norway,2003,4.225000000000,,,,
NZL,New Zealand,2003,,,,,
OECD,OECD,2003,7.329197333333,,,,
PER,Peru,2003,,,,,
POL,Poland,2003,19.758333333333,,,,
PRT,Portugal,2003,7.808333333333,,,,
ROU,Romania,2003,,,,,
RUS,Russia,2003,,,,,
SVK,Slovak Republic,2003,17.700000000000,,,,
SVN,Slovenia,2003,6.700000000000,,,,
SWE,Sweden,2003,6.566666666667,,,,
TUR,T??rkiye,2003,,,,,
USA,United States,2003,5.991666666667,,,,
ZAF,South Africa,2003,,,,,
ARG,Argentina,2004,,,,,
AUS,Australia,2004,5.391618916667,,,,
AUT,Austria,2004,5.875000000000,,,,
BEL,Belgium,2004,8.383333333333,,,,
BGR,Bulgaria,2004,,,,,
BRA,Brazil,2004,,,,,
CAN,Canada,2004,7.150000000000,,,,
CHE,Switzerland,2004,,,,,
CHL,Chile,2004,10.033267083333,,,,
CHN,China (People???s Republic of),2004,,,,,
COL,Colombia,2004,,,,,
CRI,Costa Rica,2004,,,,,
CZE,Czechia,2004,8.308333333333,,,,
DEU,Germany,2004,10.333333333333,,,,
DNK,Denmark,2004,5.516666666667,,,,
EA20,Euro area (20 countries),2004,9.400000000000,,,,
ESP,Spain,2004,10.975000000000,,,,
EST,Estonia,2004,9.950000000000,,,,
EU27_2020,European Union (27 countries from 01/02/2020),2004,9.991666666667,,,,
FIN,Finland,2004,8.816666666667,,,,
FRA,France,2004,8.883333333333,,,,
G7,G7,2004,6.362701250000,,,,
GBR,United Kingdom,2004,4.750000000000,,,,
GRC,Greece,2004,10.600000000000,,,,
HRV,Croatia,2004,,,,,
HUN,Hungary,2004,6.066666666667,,,,
IDN,Indonesia,2004,,,,,
IND,India,2004,,,,,
IRL,Ireland,2004,4.758333333333,,,,
ISL,Iceland,2004,3.341666666667,,,,
ISR,Israel,2004,,,,,
ITA,Italy,2004,8.041666666667,,,,
JPN,Japan,2004,4.733333333333,,,,
KOR,Korea,2004,3.666666666667,,,,
LTU,Lithuania,2004,10.891666666667,,,,
LUX,Luxembourg,2004,4.941666666667,,,,
LVA,Latvia,2004,11.733333333333,,,,
MEX,Mexico,2004,3.917776916667,,,,
NLD,Netherlands,2004,6.783333333333,,,,
NOR,Norway,2004,4.291666666667,,,,
NZL,New Zealand,2004,,,,,
OECD,OECD,2004,7.187346583333,,,,
PER,Peru,2004,,,,,
POL,Poland,2004,19.133333333333,,,,
PRT,Portugal,2004,8.166666666667,,,,
ROU,Romania,2004,,,,,
RUS,Russia,2004,,,,,
SVK,Slovak Republic,2004,18.358333333333,,,,
SVN,Slovenia,2004,6.325000000000,,,,
SWE,Sweden,2004,7.375000000000,,,,
TUR,T??rkiye,2004,,,,,
USA,United States,2004,5.541666666667,,,,
ZAF,South Africa,2004,,,,,
ARG,Argentina,2005,,,,,
AUS,Australia,2005,5.031750250000,,,,
AUT,Austria,2005,6.025000000000,,,,
BEL,Belgium,2005,8.475000000000,,,,
BGR,Bulgaria,2005,,,,,
BRA,Brazil,2005,,,,,
CAN,Canada,2005,6.750000000000,,,,
CHE,Switzerland,2005,,,,,
CHL,Chile,2005,9.228732750000,,,,
CHN,China (People???s Republic of),2005,,,,,
COL,Colombia,2005,,,,,
CRI,Costa Rica,2005,,,,,
CZE,Czechia,2005,7.933333333333,,,,
DEU,Germany,2005,11.016666666667,,,,
DNK,Denmark,2005,4.800000000000,,,,
EA20,Euro area (20 countries),2005,9.241666666667,,,,
ESP,Spain,2005,9.158333333333,,,,
EST,Estonia,2005,8.000000000000,,,,
EU27_2020,European Union (27 countries from 01/02/2020),2005,9.683333333333,,,,
FIN,Finland,2005,8.375000000000,,,,
FRA,France,2005,8.883333333333,,,,
G7,G7,2005,6.169909833333,,,,
GBR,United Kingdom,2005,4.841666666667,,,,
GRC,Greece,2005,10.033333333333,,,,
HRV,Croatia,2005,,,,,
HUN,Hungary,2005,7.175000000000,,,,
IDN,Indonesia,2005,,,,,
IND,India,2005,,,,,
IRL,Ireland,2005,4.633333333333,,,,
ISL,Iceland,2005,2.816666666667,,,,
ISR,Israel,2005,,,,,
ITA,Italy,2005,7.758333333333,,,,
JPN,Japan,2005,4.425000000000,,,,
KOR,Korea,2005,3.733333333333,,,,
LTU,Lithuania,2005,8.316666666667,,,,
LUX,Luxembourg,2005,4.641666666667,,,,
LVA,Latvia,2005,9.991666666667,,,,
MEX,Mexico,2005,3.594927000000,,,,
NLD,Netherlands,2005,6.991666666667,,,,
NOR,Norway,2005,4.525000000000,,,,
NZL,New Zealand,2005,,,,,
OECD,OECD,2005,6.833407000000,,,,
PER,Peru,2005,,,,,
POL,Poland,2005,17.916666666667,,,,
PRT,Portugal,2005,9.216666666667,,,,
ROU,Romania,2005,,,,,
RUS,Russia,2005,,,,,
SVK,Slovak Republic,2005,16.358333333333,,,,
SVN,Slovenia,2005,6.533333333333,,,,
SWE,Sweden,2005,7.816666666667,,,,
TUR,T??rkiye,2005,9.508333333333,,,,
USA,United States,2005,5.083333333333,,,,
ZAF,South Africa,2005,,,,,
ARG,Argentina,2006,,,,,
AUS,Australia,2006,4.773053750000,,,,
AUT,Austria,2006,5.591666666667,,,,
BEL,Belgium,2006,8.266666666667,,,,
BGR,Bulgaria,2006,,,,,
BRA,Brazil,2006,,,,,
CAN,Canada,2006,6.450000000000,,,,
CHE,Switzerland,2006,,,,,
CHL,Chile,2006,7.811213250000,,,,
CHN,China (People???s Republic of),2006,,,,,
COL,Colombia,2006,,,,,
CRI,Costa Rica,2006,,,,,
CZE,Czechia,2006,7.141666666667,,,,
DEU,Germany,2006,10.050000000000,,,,
DNK,Denmark,2006,3.900000000000,,,,
EA20,Euro area (20 countries),2006,8.500000000000,,,,
ESP,Spain,2006,8.441666666667,,,,
EST,Estonia,2006,5.950000000000,,,,
EU27_2020,European Union (27 countries from 01/02/2020),2006,8.741666666667,,,,
FIN,Finland,2006,7.691666666667,,,,
FRA,France,2006,8.858333333333,,,,
G7,G7,2006,5.783969833333,,,,
GBR,United Kingdom,2006,5.416666666667,,,,
GRC,Greece,2006,9.016666666667,,,,
HRV,Croatia,2006,,,,,
HUN,Hungary,2006,7.458333333333,,,,
IDN,Indonesia,2006,,,,,
IND,India,2006,,,,,
IRL,Ireland,2006,4.766666666667,,,,
ISL,Iceland,2006,3.200000000000,,,,
ISR,Israel,2006,,,,,
ITA,Italy,2006,6.875000000000,,,,
JPN,Japan,2006,4.116666666667,,,,
KOR,Korea,2006,3.483333333333,,,,
LTU,Lithuania,2006,5.783333333333,,,,
LUX,Luxembourg,2006,4.575000000000,,,,
LVA,Latvia,2006,7.008333333333,,,,
MEX,Mexico,2006,3.597733500000,,,,
NLD,Netherlands,2006,6.091666666667,,,,
NOR,Norway,2006,3.600000000000,,,,
NZL,New Zealand,2006,,,,,
OECD,OECD,2006,6.327990166667,,,,
PER,Peru,2006,,,,,
POL,Poland,2006,13.941666666667,,,,
PRT,Portugal,2006,9.308333333333,,,,
ROU,Romania,2006,,,,,
RUS,Russia,2006,,,,,
SVK,Slovak Republic,2006,13.441666666667,,,,
SVN,Slovenia,2006,5.975000000000,,,,
SWE,Sweden,2006,7.258333333333,,,,
TUR,T??rkiye,2006,9.058333333333,,,,
USA,United States,2006,4.608333333333,,,,
ZAF,South Africa,2006,,,,,
ARG,Argentina,2007,,,,,
AUS,Australia,2007,4.370067333333,,,,
AUT,Austria,2007,5.200000000000,,,,
BEL,Belgium,2007,7.491666666667,,,,
BGR,Bulgaria,2007,,,,,
BRA,Brazil,2007,,,,,
CAN,Canada,2007,6.158333333333,,,,
CHE,Switzerland,2007,,,,,
CHL,Chile,2007,7.115153000000,,,,
CHN,China (People???s Republic of),2007,,,,,
COL,Colombia,2007,11.283764166667,,,,
CRI,Costa Rica,2007,,,,,
CZE,Czechia,2007,5.325000000000,,,,
DEU,Germany,2007,8.591666666667,,,,
DNK,Denmark,2007,3.775000000000,,,,
EA20,Euro area (20 countries),2007,7.641666666667,,,,
ESP,Spain,2007,8.250000000000,,,,
EST,Estonia,2007,4.491666666667,,,,
EU27_2020,European Union (27 countries from 01/02/2020),2007,7.575000000000,,,,
FIN,Finland,2007,6.841666666667,,,,
FRA,France,2007,8.016666666667,,,,
G7,G7,2007,5.431330583333,,,,
GBR,United Kingdom,2007,5.333333333333,,,,
GRC,Greece,2007,8.416666666667,,,,
HRV,Croatia,2007,,,,,
HUN,Hungary,2007,7.366666666667,,,,
IDN,Indonesia,2007,,,,,
IND,India,2007,,,,,
IRL,Ireland,2007,5.000000000000,,,,
ISL,Iceland,2007,2.441666666667,,,,
ISR,Israel,2007,,,,,
ITA,Italy,2007,6.208333333333,,,,
JPN,Japan,2007,3.833333333333,,,,
KOR,Korea,2007,3.258333333333,,,,
LTU,Lithuania,2007,4.250000000000,,,,
LUX,Luxembourg,2007,4.175000000000,,,,
LVA,Latvia,2007,6.050000000000,,,,
MEX,Mexico,2007,3.720571583333,,,,
NLD,Netherlands,2007,5.300000000000,,,,
NOR,Norway,2007,2.716666666667,,,,
NZL,New Zealand,2007,,,,,
OECD,OECD,2007,5.862072500000,,,,
PER,Peru,2007,,,,,
POL,Poland,2007,9.608333333333,,,,
PRT,Portugal,2007,9.583333333333,,,,
ROU,Romania,2007,,,,,
RUS,Russia,2007,,,,,
SVK,Slovak Republic,2007,11.216666666667,,,,
SVN,Slovenia,2007,4.841666666667,,,,
SWE,Sweden,2007,6.316666666667,,,,
TUR,T??rkiye,2007,9.175000000000,,,,
USA,United States,2007,4.616666666667,,,,
ZAF,South Africa,2007,,,,,
ARG,Argentina,2009,,,,,
AUS,Australia,2009,5.568393000000,,,,
AUT,Austria,2009,5.675000000000,,,,
BEL,Belgium,2009,7.991666666667,,,,
BGR,Bulgaria,2009,,,,,
BRA,Brazil,2009,,,,,
CAN,Canada,2009,8.458333333333,,,,
CHE,Switzerland,2009,,,,,
CHL,Chile,2009,9.690914000000,,,,
CHN,China (People???s Republic of),2009,,,,,
COL,Colombia,2009,12.194610833333,,,,
CRI,Costa Rica,2009,,,,,
CZE,Czechia,2009,6.683333333333,,,,
DEU,Germany,2009,7.241666666667,,,,
DNK,Denmark,2009,6.441666666667,,,,
EA20,Euro area (20 countries),2009,9.658333333333,,,,
ESP,Spain,2009,17.883333333333,,,,
EST,Estonia,2009,13.558333333333,,,,
EU27_2020,European Union (27 countries from 01/02/2020),2009,9.300000000000,,,,
FIN,Finland,2009,8.400000000000,,,,
FRA,France,2009,9.116666666667,,,,
G7,G7,2009,7.985125750000,,,,
GBR,United Kingdom,2009,7.608333333333,,,,
GRC,Greece,2009,9.741666666667,,,,
HRV,Croatia,2009,,,,,
HUN,Hungary,2009,9.700000000000,,,,
IDN,Indonesia,2009,,,,,
IND,India,2009,,,,,
IRL,Ireland,2009,12.650000000000,,,,
ISL,Iceland,2009,8.066666666667,,,,
ISR,Israel,2009,,,,,
ITA,Italy,2009,7.875000000000,,,,
JPN,Japan,2009,5.075000000000,,,,
KOR,Korea,2009,3.650000000000,,,,
LTU,Lithuania,2009,13.800000000000,,,,
LUX,Luxembourg,2009,5.166666666667,,,,
LVA,Latvia,2009,17.633333333333,,,,
MEX,Mexico,2009,5.482562916667,,,,
NLD,Netherlands,2009,5.416666666667,,,,
